profile_index,level_index,latitude,longitude,julian_time,pressure,temperature,salinity,date
34,38,-9.278,51.532,2003-10-17 09:25:03.999999744,1399.4000244140625,3.8480000495910645,34.722999572753906,2003-10-17 09:25:03.999999744
34,39,-9.278,51.532,2003-10-17 09:25:03.999999744,1499.5,3.617000102996826,34.736000061035156,2003-10-17 09:25:03.999999744
34,40,-9.278,51.532,2003-10-17 09:25:03.999999744,1599.300048828125,3.306999921798706,34.72600173950195,2003-10-17 09:25:03.999999744
34,41,-9.278,51.532,2003-10-17 09:25:03.999999744,1699.0,3.0199999809265137,34.72999954223633,2003-10-17 09:25:03.999999744
34,42,-9.278,51.532,2003-10-17 09:25:03.999999744,1799.0999755859375,2.819000005722046,34.73099899291992,2003-10-17 09:25:03.999999744
34,43,-9.278,51.532,2003-10-17 09:25:03.999999744,1898.699951171875,2.5420000553131104,34.736000061035156,2003-10-17 09:25:03.999999744
34,44,-9.278,51.532,2003-10-17 09:25:03.999999744,1999.5999755859375,2.4089999198913574,34.737998962402344,2003-10-17 09:25:03.999999744
35,0,-9.096,51.515,2003-10-27 09:23:30.000000000,8.0,26.77199935913086,35.31800079345703,2003-10-27 09:23:30.000000000
35,1,-9.096,51.515,2003-10-27 09:23:30.000000000,9.100000381469727,26.773000717163086,35.31700134277344,2003-10-27 09:23:30.000000000
35,2,-9.096,51.515,2003-10-27 09:23:30.000000000,14.0,26.76300048828125,35.31800079345703,2003-10-27 09:23:30.000000000
35,3,-9.096,51.515,2003-10-27 09:23:30.000000000,19.299999237060547,26.760000228881836,35.31800079345703,2003-10-27 09:23:30.000000000
35,4,-9.096,51.515,2003-10-27 09:23:30.000000000,24.5,26.746000289916992,35.31800079345703,2003-10-27 09:23:30.000000000
35,5,-9.096,51.515,2003-10-27 09:23:30.000000000,29.399999618530273,26.740999221801758,35.31800079345703,2003-10-27 09:23:30.000000000
35,6,-9.096,51.515,2003-10-27 09:23:30.000000000,33.900001525878906,26.731000900268555,35.31800079345703,2003-10-27 09:23:30.000000000
35,7,-9.096,51.515,2003-10-27 09:23:30.000000000,39.0,26.732999801635742,35.31800079345703,2003-10-27 09:23:30.000000000
35,8,-9.096,51.515,2003-10-27 09:23:30.000000000,44.400001525878906,26.729999542236328,35.31800079345703,2003-10-27 09:23:30.000000000
35,9,-9.096,51.515,2003-10-27 09:23:30.000000000,49.29999923706055,26.725000381469727,35.31800079345703,2003-10-27 09:23:30.000000000
